tweets,status
"Ancianos en riesgos. En los asilos El Señor de los Remedios en #Píllaro y Sagrado Corazón de Jesús en #Ambato se registran más 
de 50 adultos mayores con #coronavirus y varios fallecimientos entre pacientes sospechosos y confirmados. @Salud_ec realiza pruebas. #Tungurahua #COVID19 https://t.co/Jh9GyQ8F6L",negativo
RT @MIC_RD: “El Rol de la Camara de Comercio en la Administracion de los Registros Publicos ante el #COVID19”  Jueves 28 de mayo 2020. ?3:…,positivo 
#CocuyoChequea Según la Organización de Indígenas de la Cuenca Amazónica (Coica) hasta finales de mayo se reportan 504 indígenas muertos y  2.278 contagiados de COVID-19 en la PanAmazonía https://t.co/Q7wYwOAdPo,negativo
"#Chimborazo | Nuestra Delegada Provincial, Deysy Chimbo, realiza en la ciudad de #Riobamba inspeccion a laboratorio ,""""",positivo 
Coronavirus en Ecuador: las multitudinarias protestas por las drásticas medidas económicas y recortes de Lenín Moreno https://t.co/NXp5KDYqB3 https://t.co/rg0DTpdgZW,negativo
"Nuevo: 31 mayo, 2020 Detonan artefacto en canal de televisión en Guayaquil, foco del coronavirus en Ecuador https://t.co/NoQ2EWLT7u  #media#",negativo
"RT @WRadioec: #BuenasNoticias| Fideicomiso ""Salvar Vidas"" nuevamente dona respiradores de 
alta complejidad para la atención de pacientes cr…",positivo 
¿Por qué se activó este junio el cobro de las cuotas de tarjetas de crédito aplazadas por el covid-19 en Ecuador? https://t.co/BaUm60jtKq,negativo
#ACTUALIZACIÓN  En la provincia de #Manabí se registran 2.696 personas contagiadas por #coronavirus ►► https://t.co/dBHqggctg4 https://t.co/Z7HjMwmA0B,negativo
"RT @tomebamba: ""Son seis los compañeros socios del sindicato que han fallecido con enfermedades 
relacionadas con el Covid-19. Tres socios f…",negativo 
"🛑 ACTUALIZACIÓN 🛑

#CoronavirusLoja #COVID19 

La COE Provincial informa este 01 de junio como se encuentra la situación en la provincia de #Loja con relación al #COVID19 

Corte 01-06-2020 / 15h00

📈 428 Casos Confirmados 
📉 1.570 Casos Descartados

Aquí los datos 👇 https://t.co/rj4uY6rboQ",negativo
"Chile supera los 100.000 contagios y marca nuevos récords de coronavirus.
https://t.co/ctD2g5RcGL",negativo
Ecuador autoriza reglas para reactivación económica tras 11 semanas de confinamiento estricto https://t.co/fRiYXiDqDa https://t.co/0ICgPLDJCb,positivo
"Jorge Yunda (@LoroHomero), alcalde de #Quito, dice que la ciudad podrá volver a la ‘nueva normalidad’ si la ciudadanía es corresponsable y acata las medidas de bioseguridad para evitar la propagación del #coronavirus. » https://t.co/fj4JSPVpg9 https://t.co/4AuWGus1eZ",positivo
"#Covid19 | El primer día en semáforo amarillo de #Quito, tras 78 días en confinamiento por la pandemia » https://t.co/0hNujnAzIf https://t.co/wmhS3t1qaN",negativo
"Se inauguró en Guayaquil el taller de intercambio de experiencias sobre el abordaje de #Covid19 con los expertos de @GIZEcuador. El ministro de Salud Pública, 
@DrJuanCZevallos y el embajador, Philipp Schauer, previo al evento recorrieron el @INSPI_ECUADOR. https://t.co/ucctg1TVfe",positivo
"#Coronavirus I Según el último corte del #COE Nacional, se han tomado 125 149 #muestras entre PCR y pruebas rápidas. 
Existen 56 745 casos #descartados en #Ecuador https://t.co/OIxBDiu3SX",negativo
"🔴#URGENTE Desde 1 de junio se reapertura aeropuertos del país, con autorización del 30% de frecuencias en 
vuelos nacionales e internacionales, excepto para #Guayaquil, informa ministra de Gobierno. 
Se mantiene suspendido vuelos donde hay alto contagio de #Covid19, como Brasil. https://t.co/XskhNG590X",positivo
Ecuador inicia el mes de junio con 39.994 casos positivos de coronavirus y 5.529 fallecidos en el contexto de la pandemia de los cuales 3.394 decesos son confirmados del covid-19 y 2.135 muertes probables.  https://t.co/qh6qZDmAw8 https://t.co/djuplmTpXR,negativo
"Y de repente la gente dejo de morir o ser hospitalizada por covid-19 en cantones del Guayas, el virus ha bajado su ,""""",negativo
" @ecuavisa: #COVID19 | #Daule es el primer canton en la provincia del #Guayas en pasar a color verde dentro del sistema de semaforizacion,""""",negativo
#Salud | Nuevo estudio certifica que mantener tres metros de distancia y usar protectores faciales/oculares es indispensable para reducir la transmisión del coronavirus #Covid19 &gt;&gt;&gt;https://t.co/kVykSO2MVQ https://t.co/muLrgHpXcf,positivo
"#Ecuador en emergencia y con un pésimo gobierno #CoronaVirus #CoronavirusEnEcuador #Guayaquil #CoronavirusEc #Lenin #LeninMoreno @lenin
#ElPeorPresidentedeLaHistoria #ElPeorGobiernoDeLaHistoria Lenin Moreno mal gobierno #mediocre #Miserable https://t.co/wzk4sZZEqP",negativo
"El futbolista ecuatoriano Juan Cazares fue multado por hacer una fiesta durante la cuarentena del #Covid19. Además, la Policía de Brasil abrió una
 investigación en su contra &gt;&gt;https://t.co/H2Iy8JekB0 https://t.co/qdy0MLhwiL",negativo
RT @ReutersLatam: Muertes por coronavirus en América Latina superan las 50.000: recuento de Reuters https://t.co/bg2dqE8M5q https://t.co/uC…,negativo
"Casos de coronavirus en Ecuador: lunes 1 de junio: 39994 confirmados, 3394 fallecidos. Más detalles 👉 https://t.co/501l9W9ySW https://t.co/tpe94JGqwp",negativo
Liga de Quito llevó a cabo las primeras pruebas de ‘coronavirus’ a sus jugadores https://t.co/FbkYzZXA03,positivo
Fallece otro médico cubano por coronavirus en Ecuador: El médico cubano… https://t.co/1r5pUq6wQ0 #cubanosporelmundo,negativo
"#URGENTE 

¡EN LIGA DE QUITO LOS RESULTADOS DE LAS PRUEBAS REVELARON A UN POSITIVO POR CORONAVIRUS! 

(AQUÍ LOS DETALLES)
https://t.co/8KBgoqmfQ0 https://t.co/STJctKoR0X",negativo
"⭕️ ACTUALIZACIÓN cifras #COVID19 en #Ecuador 

⛔️ 40.414 casos confirmados
⚰️ 3.438 fallecidos
❇️ 4.000 recuperados 

🔘 Datos provincia de #Loja:
⛔️ 448 casos confirmados 
⚰️ 25 fallecidos

✔️ COE Nacional registra los casos de acuerdo al lugar de nacimiento 

#QuédateEnCasa https://t.co/09Ug0RTFyz",negativo
"Barcelona Sporting Club registró su primer caso positivo de coronavirus- https://t.co/0r10ISULlR
#Ecuador #Covid19 @BarcelonaBSC #1Jun https://t.co/F8uFXZArmO",negativo
" @GobiernodManabi: En El Cady de Colon del canton #Portoviejo dos brigadas moviles de salud del
 #GobiernoDeManabi realizaron visitas domi,""""",positivo 
" @RafaelCartay: Un medico pediatra venezolano  lucha por su vida en un hospital de Quito contra el covid 19 Oramos para que resista y se,""""",positivo 
"⭕️ ACTUALIZACIÓN cifras #COVID19 en #Ecuador 

⛔️ 40.414 casos confirmados
⚰️ 3.438 fallecidos
❇️ 4.000 recuperados 

🔘 Datos provincia de #Loja:
⛔️ 448 casos confirmados 
⚰️ 25 fallecidos

✔️ COE Nacional registra los casos de acuerdo al lugar de nacimiento 

#QuédateEnCasa https://t.co/09Ug0RTFyz",negativo
" @Son15Letras: Brasil es, ya por muy poco, el foco del Coronavirus en el mundoY es nuestro vecino  
Ecuador tiene muertos por doquier,,""""",negativo 
"#Ecuador reanuda vuelos d pasajeros y reduce toque de queda en medio de #pandemia
#EEUU
#MEXICO
#noticiasdeultimahora
#coronavirus
#noticiasecuador
#noticiasvenezuela
NOTICIAS ECUADOR: 02 DE JUNIO 2020 ÚLTIMA HORA #EnVivo https://t.co/jLu2Wo4B4w via @YouTube",positivo
"RT @tomebamba: #Covid19 → Estos son los casos confirmados en las provincias de la 
Coordinación Zonal 6 de Salud.",positivo 
#ACTUALIZACIÓN | #CoronavirusEc 26.05.2020 / 16H00  Hasta el momento se presentan 385 casos de #COVID19 en distinto… https://t.co/qxqORTcSNT,negativo
"La decision de LATAM, que incluye a las filiales en Chile, Peru, Ecuador y Colombia,
 no tendra un impacto inmediato ,""""",negativo 
" @emac_ep: Esta mañana, el Comite Especial de Emergencia por Coronavirus en Guayaquil 
como apoyo a nuestra ciudad para enfrentar la crisi,""""",positivo 
En la provincia de #Manabí se registran 2.199   personas contagiadas por #coronavirus  ►► https://t.co/B98N…,negativo
" @PiojoLopezEc: La @ONU_es ya hizo el pedido, pero en Ecuador se ha hecho caso omiso, 
y esto conlleva al contagio en las carceles de Ecua,""""",negativo 
"🦠¡DESINFECCIÓN DE CONTENEDORES!
⚠️🦸‍♂️¡DESINFECTAMOS TUS ESPACIOS Y VEHÍCULOS!
-- ¡EVITA MOLESTIAS A FUTURO!
16 años en servicio para su tranquilidad🏠
• Inf. 0982434333📞💬 
#coronavirus #Covid_19 #Samborondon #Ecuador #guayaquil #fumigacionguayaquil #desinfeccionguayaquil https://t.co/j0wHDuzUWV",positivo
"#Migración | Unicef alertó en su reciente informe sobre la necesidad urgente de proteger y apoyar a niños y adolescentes migrantes y refugiados venezolanos en el 
contexto del coronavirus. Estos son los motivos #1jun https://t.co/nv0botx7wm",positivo
"@santiagocastrot🔥🔥🔥🚨🙊🧨#ATENCIÓN | #Ecuador supera la barrera de los 40 mil contagios por #covid19, según el 
Gobierno. Informe de este 2 de junio del 2020 sobre el coronavirus en el país en Ecuador-Guayaquil https://t.co/LW9S9qVohQ",negativo
"Ecuador, donde pandemia y desinformación viajaron veloces de la mano | El Comercio https://t.co/xqAR1FndWV",negativo
"#Guayas (406) se registra el mayor número de procesados por incumplir el toque de queda durante la emergencia por el #Covid19 y 
le siguen  Manabí, con 149, y Azuay, con 113. Para el 28,8% se dictó prisión preventiva, según la Fiscalía  https://t.co/3WGz49Tiu2",negativo
"Quito se encuentra en el pico del contagio por covid-19, segun ministro de Salud ,""""",negativo
Ecuador registra 3.394 muertos y 39.994 casos de coronavirus INFORME: https://t.co/oVjaSB6KMQ,negativo
"#Telepsicologia
Atención médica vía telefónica en la especialidad de Psicología clínica con la Psic. Teresita Yance en nuestros dos centros médicos de Guayaquil.
#CoronavirusEnEcuador #Covid19 #QuédateEnCasa https://t.co/C4QZSvj1ZH",positivo
"🇲🇽 México reporta más de 10 mil fallecidos mientras su cifra de contagios se acerca a los 100 mil

🇪🇨 Ecuador tiene casi 40 mil casos de contagios de coronavirus

🇨🇴 Colombia reportó mas de mil casos diarios y superó los 30 mil contagios. La cifra de fallecidos es 969",negativo
"Además, @TelconetLatam donó 500 cubrebocas para el personal…",positivo 
" @JohnTown_: Porque siguen hablando de 3000 muertes Covid  Solo Guayaquil tuvo mas de 12000 sobre el promedio de muertes diarias  ,""""
",negativo 
"#Ecuador: ""El cantón Daule cumple su primer día en régimen de semáforo verde https://t.co/amvqesW1zY"" https://t.co/odqeoJov8l",positivo
El #coronavirus viendo como #Anonymous le quitó la Corona en menos de 1 día. https://t.co/o0Ehg7igdG,negativo
" @elcomerciocom: Una de las compañias aereas, mas grandes de America Latina, se declara en
 bancarrota en EEUU debido a la drastica caid,""""",negativo 
"Seguimos trabajando en conjunto con varias aerolíneas para que aquellos que aún deben retornar lo hagan lo antes posible. ¿Que se necesita para ingresar al Ecuador? 👇  
https://t.co/Uy2Yg7jzcw  @CancilleriaEc https://t.co/01R32sdhol",positivo
" @Salud_CZ3: #Chimborazo Luisa Loza @GoberChimborazo, Hector Pulgar @Salud_CZ3, y Patricia Reategui, Responsable Zonal de Vigilancia  Epi,""""",positivo 
" @FFAAECUADOR: Soldados de la II DE Libertad, participaron de una actividad ludica a cargo del comediante Tomas Delgado, dirigida a elev,""""",positivo 
"🎥Nuestra compañera Mirian Ayala, Concejala de Ibarra, impulsa  proyecto de capacitación
 y desinfección: ""Al Coronavirus lo paramos Juntos”",positivo 
"En Ecuador ya son más de 590.000 personas desempleadas @CiudadColorada https://t.co/r2AfK2ixFS 

#desempleo #ecuador #empresas #cctv #coronavirus #trabajadores",negativo
#Salud | Nuevo estudio certifica que mantener tres metros de distancia y usar protectores faciales/oculares es indispensable para reducir la transmisión del coronavirus #Covid19 &gt;&gt;&gt;https://t.co/RBXmyoIkkW https://t.co/zR9M3zE3pS,positivo
"@avelinaponceG: Mañana a las 5pm conversaremos sobre los beneficios de las sociedades SAS para el emprendimiento frente a la cris del Co,""""
",positivo 
"Lo que se vive en Ecuador Gracias a #ElPeorPresidenteDeLaHistoria  que nunca dio cara el peor aún de su gobierno, y una ministra dice que estas 
muertes son inventos de un troll center #ElPeorGobiernoDeLaHistoria !! #COVID19 https://t.co/kVBVakSjDZ",negativo
" @FFAAECUADOR: #Guayas| El Comando Logistico N° 74 Huancavilca, en apoyo al Municipio de Guayaquil, instalo dos carpas climatizadas en l,""""",positivo 
" @cpetersenec: Oficialmente he ingresado la denuncia a Contraloria x posibles irregularidades en compra d insumos medicos por Covid-19 n,""""
",positivo 
"#CasoMascarillasLoja | El Alcalde de Loja, Jorge Bailón, se pronunció sobre la compra de insumos médicos dentro del Municipio de Loja. 
Atacó a los periodistas por publicar con documentos, presuntos sobreprecios y supuestas irregularidades en el proceso de contratación. 
👇#COVID19 https://t.co/Iy2HCxncL4",negativo
"El 29 de mayo, el Municipio recibió otro golpe: el exalcalde de la ciudad, Roque Sevilla, denunció que en el hospital provisional Quito Solidario, 
construido para recibir pacientes de #COVID19, se estaban cobrando comisiones. » https://t.co/LytfO1EVoX https://t.co/l1iNkKGMvk",negativo
📹#VÍDEO | Andalucía prevé ceder respiradores a Ecuador contra el coronavirus https://t.co/ekjEJAIMGu https://t.co/IlsbWNqHZT,positivo
https://t.co/M9zcbpYFpB,positivo 
#Coronavirus I El gobierno de #Ecuador indicó sobre una nueva alerta generada desde la #OMS https://t.co/g5syqzVYbU https://t.co/78ke1KUK4h,negativo
"En las últimas 24 horas fallecieron 17 personas más, asociadas a la #pandemia. #Ecuador https://t.co/yYuYviBq9x",negativo
RT @elcomerciocom: #Covid19 | Vuelos comerciales se retoman en el aeropuerto Mariscal Sucre de Quito » https://t.co/EkIAhzbDa6 https://t.co…,positivo
" @GoberChimborazo: #Chimborazo | Infografia emergencia sanitaria por COVID-19 en la provincia, con corte 11:30 del lunes 25 de mayo de 20,""""",negativo
"Coronavirus: Montúfar, el único cantón de Carchi en pasar a semáforo amarillo tras 77 días de confinamiento. ► https://t.co/7gw6ssh9Q3 https://t.co/K6S6WqVWjc",positivo
"🔴 #ATENCIÓN | #ECUADOR
El ministro de Salud, Juan Carlos Zevallos, anunció que dos cantones de Galápagos están libres de coronavirus #Covid19. Aquí los detalles &gt;&gt;&gt;https://t.co/juoTDh4O0c https://t.co/ukTBGaGDqx",positivo
"#Coronavirus 🔴🔴“Las pruebas para detectar el COVID-19 son insuficientes y las estadísticas no son confiables”, dijo la periodista Blanca Moncada a @fmdelasmisiones  
Además cuestionó el ajuste que comanda Lenin Moreno. https://t.co/QWkR2aEhSJ",negativo
El contratista de 76 años de la Prefectura del Guayas https://t.co/A5qtL9oJfL #GYE #Quito #Ecuador #Ambato #Cuenca #Loja #Manabí #ElOro  #CoronavirusEc #Coronavirus,negativo
"¡Aparecieron cinco casos positivos de #Coronavirus en el #Emelec 🇪🇨!…_x000D_
#COVID19 | ¡ALARMA EN EL FUTBOL DE #Ecuador! ",negativo 
RT @ecupunto: Quito superó a Guayaquil en contagios diarios por coronavirus https://t.co/OplePFVJel,negativo
En momentos de conflictos necesitamos minutos de tranquilidad #Ecuador #coronavirus,positivo
" @ServiAeroQuito: Acata las disposiciones con responsabilidad, #QuedateEnCasa, si no lo haces estas exponiendote a ti y a los demas a un,""""",positivo 
"Ecuador reporta cerca de 40.000 infectados por coronavirus y 5.529 muertos, entre confirmados y probables - https://t.co/cMdYJM9Zu3 https://t.co/8OYZwrUflN",negativo
#ATENCIÓN Mapa de casos detectados por provincia coronavirus en Ecuador. https://t.co/Fy0n2yoLWT,negativo
"Tasa de letalidad de paises de la región #covid19 #coronavirus

- Mexico: 10,88 %
- Venezuela: 10 % (según HRW)
- Ecuador: 8,59 %
- Brasil: 5,69 %
- Honduras: 4,08 %
- Cuba: 3,98 %
- Colombia: 3,18 %
- Argentina: 3,19 %
- Bolivia: 3,14 %
- R. Dominicana: 2,86 % https://t.co/jDd9IAxVgY",negativo
@CarloDarioC @ONU_es @JeanineAnez @KarenLongaric @WHO @vhcardenas @PaginaSiete 🔵Excelente @CarloDarioC Felicitaciones 👏👏👏👏  🛑La @ONU_es  Promueve y Financia Aborto!!!  👇 #ONUAborto #ONUFinanciaAborto 👇 Coronavirus en Ecuador: Denuncian que ayuda de la ONU se condicionaría al acceso al aborto https://t.co/d3JWBd0gjP https://t.co/QP5AhUthDw,positivo
"Tres socios fallecieron directamente por el coronavirus"", dice en @tomebamba Mesías Vicuña",negativo 
"RT @jccorral_solis: #Tremendo || #Enterate   “Creditos” por #COVID19 para empresas, se repartieron entre vecinos, amigos y conocidos del Se…",positivo 
" @AlcaldiaEmpalme: Tal como se lo habia anunciado, hoy sabado en la parroquia Guayas, se realizaron 75 pruebas rapidas para #COVID_19, po,""""",positivo 
